Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
NMF-Incremental_MaxTypeChecks3;Q1;2;4;6;Update;Time;4162700
NMF-Incremental_MaxTypeChecks3;Q1;2;4;6;Update;Memory;92483584
NMF-Incremental_MaxTypeChecks3;Q1;2;4;6;Update;Elements;404236|167197|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;7;Update;Time;9154400
NMF-Incremental_MaxTypeChecks3;Q1;2;4;7;Update;Memory;93007872
NMF-Incremental_MaxTypeChecks3;Q1;2;4;7;Update;Elements;404236|167197|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;8;Update;Time;1504900
NMF-Incremental_MaxTypeChecks3;Q1;2;4;8;Update;Memory;93138944
NMF-Incremental_MaxTypeChecks3;Q1;2;4;8;Update;Elements;404236|167197|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;9;Update;Time;8800
NMF-Incremental_MaxTypeChecks3;Q1;2;4;9;Update;Memory;93138944
NMF-Incremental_MaxTypeChecks3;Q1;2;4;9;Update;Elements;404236|167197|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;10;Update;Time;3056900
NMF-Incremental_MaxTypeChecks3;Q1;2;4;10;Update;Memory;93401088
NMF-Incremental_MaxTypeChecks3;Q1;2;4;10;Update;Elements;404236|167197|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;11;Update;Time;988100
NMF-Incremental_MaxTypeChecks3;Q1;2;4;11;Update;Memory;93663232
NMF-Incremental_MaxTypeChecks3;Q1;2;4;11;Update;Elements;167197|404236|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;12;Update;Time;5630000
NMF-Incremental_MaxTypeChecks3;Q1;2;4;12;Update;Memory;94056448
NMF-Incremental_MaxTypeChecks3;Q1;2;4;12;Update;Elements;167197|404236|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;13;Update;Time;769600
NMF-Incremental_MaxTypeChecks3;Q1;2;4;13;Update;Memory;94187520
NMF-Incremental_MaxTypeChecks3;Q1;2;4;13;Update;Elements;167197|404236|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;14;Update;Time;7800
NMF-Incremental_MaxTypeChecks3;Q1;2;4;14;Update;Memory;94187520
NMF-Incremental_MaxTypeChecks3;Q1;2;4;14;Update;Elements;167197|404236|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;15;Update;Time;881000
NMF-Incremental_MaxTypeChecks3;Q1;2;4;15;Update;Memory;94187520
NMF-Incremental_MaxTypeChecks3;Q1;2;4;15;Update;Elements;167197|404236|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;16;Update;Time;4808200
NMF-Incremental_MaxTypeChecks3;Q1;2;4;16;Update;Memory;94580736
NMF-Incremental_MaxTypeChecks3;Q1;2;4;16;Update;Elements;167197|404236|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;17;Update;Time;4431900
NMF-Incremental_MaxTypeChecks3;Q1;2;4;17;Update;Memory;95105024
NMF-Incremental_MaxTypeChecks3;Q1;2;4;17;Update;Elements;167197|404236|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;18;Update;Time;1439800
NMF-Incremental_MaxTypeChecks3;Q1;2;4;18;Update;Memory;95367168
NMF-Incremental_MaxTypeChecks3;Q1;2;4;18;Update;Elements;167197|404236|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;19;Update;Time;406900
NMF-Incremental_MaxTypeChecks3;Q1;2;4;19;Update;Memory;95760384
NMF-Incremental_MaxTypeChecks3;Q1;2;4;19;Update;Elements;167197|404236|723178
NMF-Incremental_MaxTypeChecks3;Q1;2;4;20;Update;Time;8400
NMF-Incremental_MaxTypeChecks3;Q1;2;4;20;Update;Memory;95760384
NMF-Incremental_MaxTypeChecks3;Q1;2;4;20;Update;Elements;167197|404236|723178
NMF-Incremental_MaxTypeChecks3;Q2;1;0;0;Initialization;Time;390016800
NMF-Incremental_MaxTypeChecks3;Q2;1;0;0;Initialization;Memory;74186752
NMF-Incremental_MaxTypeChecks3;Q2;1;0;0;Load;Time;65955500
NMF-Incremental_MaxTypeChecks3;Q2;1;0;0;Load;Memory;77594624
NMF-Incremental_MaxTypeChecks3;Q2;1;0;0;Initial;Time;470035900
NMF-Incremental_MaxTypeChecks3;Q2;1;0;0;Initial;Memory;92667904
NMF-Incremental_MaxTypeChecks3;Q2;1;0;0;Initial;Elements;725662|406944|1378985
NMF-Incremental_MaxTypeChecks3;Q2;1;0;1;Update;Time;25572900
NMF-Incremental_MaxTypeChecks3;Q2;1;0;1;Update;Memory;92930048
NMF-Incremental_MaxTypeChecks3;Q2;1;0;1;Update;Elements;725662|406944|406460
NMF-Incremental_MaxTypeChecks3;Q2;1;0;2;Update;Time;4668700
NMF-Incremental_MaxTypeChecks3;Q2;1;0;2;Update;Memory;89931776
NMF-Incremental_MaxTypeChecks3;Q2;1;0;2;Update;Elements;725662|406944|407007
NMF-Incremental_MaxTypeChecks3;Q2;1;0;3;Update;Time;2131300
NMF-Incremental_MaxTypeChecks3;Q2;1;0;3;Update;Memory;86233088
NMF-Incremental_MaxTypeChecks3;Q2;1;0;3;Update;Elements;725662|406944|215491
NMF-Incremental_MaxTypeChecks3;Q2;1;0;4;Update;Time;2522200
NMF-Incremental_MaxTypeChecks3;Q2;1;0;4;Update;Memory;84148224
NMF-Incremental_MaxTypeChecks3;Q2;1;0;4;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;0;5;Update;Time;2384600
NMF-Incremental_MaxTypeChecks3;Q2;1;0;5;Update;Memory;84279296
NMF-Incremental_MaxTypeChecks3;Q2;1;0;5;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;0;6;Update;Time;3036500
NMF-Incremental_MaxTypeChecks3;Q2;1;0;6;Update;Memory;84672512
NMF-Incremental_MaxTypeChecks3;Q2;1;0;6;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;0;7;Update;Time;2101100
NMF-Incremental_MaxTypeChecks3;Q2;1;0;7;Update;Memory;84803584
NMF-Incremental_MaxTypeChecks3;Q2;1;0;7;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;0;8;Update;Time;3021000
NMF-Incremental_MaxTypeChecks3;Q2;1;0;8;Update;Memory;85065728
NMF-Incremental_MaxTypeChecks3;Q2;1;0;8;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;0;9;Update;Time;1680400
NMF-Incremental_MaxTypeChecks3;Q2;1;0;9;Update;Memory;85327872
NMF-Incremental_MaxTypeChecks3;Q2;1;0;9;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;0;10;Update;Time;3077100
NMF-Incremental_MaxTypeChecks3;Q2;1;0;10;Update;Memory;85590016
NMF-Incremental_MaxTypeChecks3;Q2;1;0;10;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;0;11;Update;Time;1814000
NMF-Incremental_MaxTypeChecks3;Q2;1;0;11;Update;Memory;85852160
NMF-Incremental_MaxTypeChecks3;Q2;1;0;11;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;0;12;Update;Time;3333400
NMF-Incremental_MaxTypeChecks3;Q2;1;0;12;Update;Memory;85983232
NMF-Incremental_MaxTypeChecks3;Q2;1;0;12;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;0;13;Update;Time;1014800
NMF-Incremental_MaxTypeChecks3;Q2;1;0;13;Update;Memory;86114304
NMF-Incremental_MaxTypeChecks3;Q2;1;0;13;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;0;14;Update;Time;24040900
NMF-Incremental_MaxTypeChecks3;Q2;1;0;14;Update;Memory;86507520
NMF-Incremental_MaxTypeChecks3;Q2;1;0;14;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;0;15;Update;Time;1442600
NMF-Incremental_MaxTypeChecks3;Q2;1;0;15;Update;Memory;86638592
NMF-Incremental_MaxTypeChecks3;Q2;1;0;15;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;0;16;Update;Time;727600
NMF-Incremental_MaxTypeChecks3;Q2;1;0;16;Update;Memory;86769664
NMF-Incremental_MaxTypeChecks3;Q2;1;0;16;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;0;17;Update;Time;2195500
NMF-Incremental_MaxTypeChecks3;Q2;1;0;17;Update;Memory;86900736
NMF-Incremental_MaxTypeChecks3;Q2;1;0;17;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;0;18;Update;Time;2585200
NMF-Incremental_MaxTypeChecks3;Q2;1;0;18;Update;Memory;88018944
NMF-Incremental_MaxTypeChecks3;Q2;1;0;18;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;0;19;Update;Time;4518300
NMF-Incremental_MaxTypeChecks3;Q2;1;0;19;Update;Memory;88018944
NMF-Incremental_MaxTypeChecks3;Q2;1;0;19;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;0;20;Update;Time;697500
NMF-Incremental_MaxTypeChecks3;Q2;1;0;20;Update;Memory;88018944
NMF-Incremental_MaxTypeChecks3;Q2;1;0;20;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;1;0;Initialization;Time;374091600
NMF-Incremental_MaxTypeChecks3;Q2;1;1;0;Initialization;Memory;74448896
NMF-Incremental_MaxTypeChecks3;Q2;1;1;0;Load;Time;69007400
NMF-Incremental_MaxTypeChecks3;Q2;1;1;0;Load;Memory;77725696
NMF-Incremental_MaxTypeChecks3;Q2;1;1;0;Initial;Time;413323600
NMF-Incremental_MaxTypeChecks3;Q2;1;1;0;Initial;Memory;92798976
NMF-Incremental_MaxTypeChecks3;Q2;1;1;0;Initial;Elements;725662|406944|1378985
NMF-Incremental_MaxTypeChecks3;Q2;1;1;1;Update;Time;20619600
NMF-Incremental_MaxTypeChecks3;Q2;1;1;1;Update;Memory;93061120
NMF-Incremental_MaxTypeChecks3;Q2;1;1;1;Update;Elements;725662|406944|406460
NMF-Incremental_MaxTypeChecks3;Q2;1;1;2;Update;Time;2964300
NMF-Incremental_MaxTypeChecks3;Q2;1;1;2;Update;Memory;90091520
NMF-Incremental_MaxTypeChecks3;Q2;1;1;2;Update;Elements;725662|406944|407007
NMF-Incremental_MaxTypeChecks3;Q2;1;1;3;Update;Time;1030000
NMF-Incremental_MaxTypeChecks3;Q2;1;1;3;Update;Memory;86392832
NMF-Incremental_MaxTypeChecks3;Q2;1;1;3;Update;Elements;725662|406944|215491
NMF-Incremental_MaxTypeChecks3;Q2;1;1;4;Update;Time;2382600
NMF-Incremental_MaxTypeChecks3;Q2;1;1;4;Update;Memory;84307968
NMF-Incremental_MaxTypeChecks3;Q2;1;1;4;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;1;5;Update;Time;2082500
NMF-Incremental_MaxTypeChecks3;Q2;1;1;5;Update;Memory;84570112
NMF-Incremental_MaxTypeChecks3;Q2;1;1;5;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;1;6;Update;Time;2155500
NMF-Incremental_MaxTypeChecks3;Q2;1;1;6;Update;Memory;84832256
NMF-Incremental_MaxTypeChecks3;Q2;1;1;6;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;1;7;Update;Time;1387700
NMF-Incremental_MaxTypeChecks3;Q2;1;1;7;Update;Memory;84963328
NMF-Incremental_MaxTypeChecks3;Q2;1;1;7;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;1;8;Update;Time;2282500
NMF-Incremental_MaxTypeChecks3;Q2;1;1;8;Update;Memory;85225472
NMF-Incremental_MaxTypeChecks3;Q2;1;1;8;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;1;9;Update;Time;1434000
NMF-Incremental_MaxTypeChecks3;Q2;1;1;9;Update;Memory;85487616
NMF-Incremental_MaxTypeChecks3;Q2;1;1;9;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;1;10;Update;Time;3640000
NMF-Incremental_MaxTypeChecks3;Q2;1;1;10;Update;Memory;85749760
NMF-Incremental_MaxTypeChecks3;Q2;1;1;10;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;1;11;Update;Time;2460300
NMF-Incremental_MaxTypeChecks3;Q2;1;1;11;Update;Memory;86011904
NMF-Incremental_MaxTypeChecks3;Q2;1;1;11;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;1;12;Update;Time;2603700
NMF-Incremental_MaxTypeChecks3;Q2;1;1;12;Update;Memory;86142976
NMF-Incremental_MaxTypeChecks3;Q2;1;1;12;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;1;13;Update;Time;1105500
NMF-Incremental_MaxTypeChecks3;Q2;1;1;13;Update;Memory;86274048
NMF-Incremental_MaxTypeChecks3;Q2;1;1;13;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;1;14;Update;Time;22870900
NMF-Incremental_MaxTypeChecks3;Q2;1;1;14;Update;Memory;86667264
NMF-Incremental_MaxTypeChecks3;Q2;1;1;14;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;1;15;Update;Time;991300
NMF-Incremental_MaxTypeChecks3;Q2;1;1;15;Update;Memory;86798336
NMF-Incremental_MaxTypeChecks3;Q2;1;1;15;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;1;16;Update;Time;727700
NMF-Incremental_MaxTypeChecks3;Q2;1;1;16;Update;Memory;86929408
NMF-Incremental_MaxTypeChecks3;Q2;1;1;16;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;1;17;Update;Time;2392500
NMF-Incremental_MaxTypeChecks3;Q2;1;1;17;Update;Memory;87060480
NMF-Incremental_MaxTypeChecks3;Q2;1;1;17;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;1;18;Update;Time;2874500
NMF-Incremental_MaxTypeChecks3;Q2;1;1;18;Update;Memory;88174592
NMF-Incremental_MaxTypeChecks3;Q2;1;1;18;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;1;19;Update;Time;3248600
NMF-Incremental_MaxTypeChecks3;Q2;1;1;19;Update;Memory;88174592
NMF-Incremental_MaxTypeChecks3;Q2;1;1;19;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;1;20;Update;Time;566100
NMF-Incremental_MaxTypeChecks3;Q2;1;1;20;Update;Memory;88174592
NMF-Incremental_MaxTypeChecks3;Q2;1;1;20;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;2;0;Initialization;Time;393688800
NMF-Incremental_MaxTypeChecks3;Q2;1;2;0;Initialization;Memory;74186752
NMF-Incremental_MaxTypeChecks3;Q2;1;2;0;Load;Time;83221800
NMF-Incremental_MaxTypeChecks3;Q2;1;2;0;Load;Memory;77463552
NMF-Incremental_MaxTypeChecks3;Q2;1;2;0;Initial;Time;413817300
NMF-Incremental_MaxTypeChecks3;Q2;1;2;0;Initial;Memory;92274688
NMF-Incremental_MaxTypeChecks3;Q2;1;2;0;Initial;Elements;725662|406944|1378985
NMF-Incremental_MaxTypeChecks3;Q2;1;2;1;Update;Time;15970300
NMF-Incremental_MaxTypeChecks3;Q2;1;2;1;Update;Memory;92667904
NMF-Incremental_MaxTypeChecks3;Q2;1;2;1;Update;Elements;725662|406944|406460
NMF-Incremental_MaxTypeChecks3;Q2;1;2;2;Update;Time;3010700
NMF-Incremental_MaxTypeChecks3;Q2;1;2;2;Update;Memory;89706496
NMF-Incremental_MaxTypeChecks3;Q2;1;2;2;Update;Elements;725662|406944|407007
NMF-Incremental_MaxTypeChecks3;Q2;1;2;3;Update;Time;1486400
NMF-Incremental_MaxTypeChecks3;Q2;1;2;3;Update;Memory;86007808
NMF-Incremental_MaxTypeChecks3;Q2;1;2;3;Update;Elements;725662|406944|215491
NMF-Incremental_MaxTypeChecks3;Q2;1;2;4;Update;Time;1980900
NMF-Incremental_MaxTypeChecks3;Q2;1;2;4;Update;Memory;83922944
NMF-Incremental_MaxTypeChecks3;Q2;1;2;4;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;2;5;Update;Time;1723100
NMF-Incremental_MaxTypeChecks3;Q2;1;2;5;Update;Memory;84185088
NMF-Incremental_MaxTypeChecks3;Q2;1;2;5;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;2;6;Update;Time;2123700
NMF-Incremental_MaxTypeChecks3;Q2;1;2;6;Update;Memory;84447232
NMF-Incremental_MaxTypeChecks3;Q2;1;2;6;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;2;7;Update;Time;4208700
NMF-Incremental_MaxTypeChecks3;Q2;1;2;7;Update;Memory;84578304
NMF-Incremental_MaxTypeChecks3;Q2;1;2;7;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;2;8;Update;Time;2384400
NMF-Incremental_MaxTypeChecks3;Q2;1;2;8;Update;Memory;84840448
NMF-Incremental_MaxTypeChecks3;Q2;1;2;8;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;2;9;Update;Time;2384200
NMF-Incremental_MaxTypeChecks3;Q2;1;2;9;Update;Memory;85102592
NMF-Incremental_MaxTypeChecks3;Q2;1;2;9;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;2;10;Update;Time;2902400
NMF-Incremental_MaxTypeChecks3;Q2;1;2;10;Update;Memory;85364736
NMF-Incremental_MaxTypeChecks3;Q2;1;2;10;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;2;11;Update;Time;1689800
NMF-Incremental_MaxTypeChecks3;Q2;1;2;11;Update;Memory;85626880
NMF-Incremental_MaxTypeChecks3;Q2;1;2;11;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;2;12;Update;Time;2630100
NMF-Incremental_MaxTypeChecks3;Q2;1;2;12;Update;Memory;85757952
NMF-Incremental_MaxTypeChecks3;Q2;1;2;12;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;2;13;Update;Time;1024200
NMF-Incremental_MaxTypeChecks3;Q2;1;2;13;Update;Memory;85889024
NMF-Incremental_MaxTypeChecks3;Q2;1;2;13;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;2;14;Update;Time;22118500
NMF-Incremental_MaxTypeChecks3;Q2;1;2;14;Update;Memory;86413312
NMF-Incremental_MaxTypeChecks3;Q2;1;2;14;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;2;15;Update;Time;1027700
NMF-Incremental_MaxTypeChecks3;Q2;1;2;15;Update;Memory;86544384
NMF-Incremental_MaxTypeChecks3;Q2;1;2;15;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;2;16;Update;Time;689200
NMF-Incremental_MaxTypeChecks3;Q2;1;2;16;Update;Memory;86675456
NMF-Incremental_MaxTypeChecks3;Q2;1;2;16;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;2;17;Update;Time;2296700
NMF-Incremental_MaxTypeChecks3;Q2;1;2;17;Update;Memory;87494656
NMF-Incremental_MaxTypeChecks3;Q2;1;2;17;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;2;18;Update;Time;2118200
NMF-Incremental_MaxTypeChecks3;Q2;1;2;18;Update;Memory;87494656
NMF-Incremental_MaxTypeChecks3;Q2;1;2;18;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;2;19;Update;Time;4000800
NMF-Incremental_MaxTypeChecks3;Q2;1;2;19;Update;Memory;87494656
NMF-Incremental_MaxTypeChecks3;Q2;1;2;19;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;2;20;Update;Time;787400
NMF-Incremental_MaxTypeChecks3;Q2;1;2;20;Update;Memory;87494656
NMF-Incremental_MaxTypeChecks3;Q2;1;2;20;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;3;0;Initialization;Time;394159700
NMF-Incremental_MaxTypeChecks3;Q2;1;3;0;Initialization;Memory;74448896
NMF-Incremental_MaxTypeChecks3;Q2;1;3;0;Load;Time;66903600
NMF-Incremental_MaxTypeChecks3;Q2;1;3;0;Load;Memory;77594624
NMF-Incremental_MaxTypeChecks3;Q2;1;3;0;Initial;Time;391538500
NMF-Incremental_MaxTypeChecks3;Q2;1;3;0;Initial;Memory;92536832
NMF-Incremental_MaxTypeChecks3;Q2;1;3;0;Initial;Elements;725662|406944|1378985
NMF-Incremental_MaxTypeChecks3;Q2;1;3;1;Update;Time;17998400
NMF-Incremental_MaxTypeChecks3;Q2;1;3;1;Update;Memory;92930048
NMF-Incremental_MaxTypeChecks3;Q2;1;3;1;Update;Elements;725662|406944|406460
NMF-Incremental_MaxTypeChecks3;Q2;1;3;2;Update;Time;3963200
NMF-Incremental_MaxTypeChecks3;Q2;1;3;2;Update;Memory;89927680
NMF-Incremental_MaxTypeChecks3;Q2;1;3;2;Update;Elements;725662|406944|407007
NMF-Incremental_MaxTypeChecks3;Q2;1;3;3;Update;Time;1132000
NMF-Incremental_MaxTypeChecks3;Q2;1;3;3;Update;Memory;86228992
NMF-Incremental_MaxTypeChecks3;Q2;1;3;3;Update;Elements;725662|406944|215491
NMF-Incremental_MaxTypeChecks3;Q2;1;3;4;Update;Time;2192000
NMF-Incremental_MaxTypeChecks3;Q2;1;3;4;Update;Memory;84144128
NMF-Incremental_MaxTypeChecks3;Q2;1;3;4;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;3;5;Update;Time;1897600
NMF-Incremental_MaxTypeChecks3;Q2;1;3;5;Update;Memory;84275200
NMF-Incremental_MaxTypeChecks3;Q2;1;3;5;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;3;6;Update;Time;2979400
NMF-Incremental_MaxTypeChecks3;Q2;1;3;6;Update;Memory;84537344
NMF-Incremental_MaxTypeChecks3;Q2;1;3;6;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;3;7;Update;Time;1894600
NMF-Incremental_MaxTypeChecks3;Q2;1;3;7;Update;Memory;84668416
NMF-Incremental_MaxTypeChecks3;Q2;1;3;7;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;3;8;Update;Time;2676300
NMF-Incremental_MaxTypeChecks3;Q2;1;3;8;Update;Memory;84930560
NMF-Incremental_MaxTypeChecks3;Q2;1;3;8;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;3;9;Update;Time;1446100
NMF-Incremental_MaxTypeChecks3;Q2;1;3;9;Update;Memory;85192704
NMF-Incremental_MaxTypeChecks3;Q2;1;3;9;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;3;10;Update;Time;3008700
NMF-Incremental_MaxTypeChecks3;Q2;1;3;10;Update;Memory;85454848
NMF-Incremental_MaxTypeChecks3;Q2;1;3;10;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;3;11;Update;Time;2078600
NMF-Incremental_MaxTypeChecks3;Q2;1;3;11;Update;Memory;85716992
NMF-Incremental_MaxTypeChecks3;Q2;1;3;11;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;3;12;Update;Time;2685500
NMF-Incremental_MaxTypeChecks3;Q2;1;3;12;Update;Memory;85979136
NMF-Incremental_MaxTypeChecks3;Q2;1;3;12;Update;Elements;725662|406944|999991
NMF-Incremental_MaxTypeChecks3;Q2;1;3;13;Update;Time;1002300
NMF-Incremental_MaxTypeChecks3;Q2;1;3;13;Update;Memory;86110208
NMF-Incremental_MaxTypeChecks3;Q2;1;3;13;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;3;14;Update;Time;25480400
NMF-Incremental_MaxTypeChecks3;Q2;1;3;14;Update;Memory;86503424
NMF-Incremental_MaxTypeChecks3;Q2;1;3;14;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;3;15;Update;Time;1661300
NMF-Incremental_MaxTypeChecks3;Q2;1;3;15;Update;Memory;86634496
NMF-Incremental_MaxTypeChecks3;Q2;1;3;15;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;3;16;Update;Time;759100
NMF-Incremental_MaxTypeChecks3;Q2;1;3;16;Update;Memory;86765568
NMF-Incremental_MaxTypeChecks3;Q2;1;3;16;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;3;17;Update;Time;2222900
NMF-Incremental_MaxTypeChecks3;Q2;1;3;17;Update;Memory;86896640
NMF-Incremental_MaxTypeChecks3;Q2;1;3;17;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;3;18;Update;Time;3753200
NMF-Incremental_MaxTypeChecks3;Q2;1;3;18;Update;Memory;88014848
NMF-Incremental_MaxTypeChecks3;Q2;1;3;18;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;3;19;Update;Time;2862200
NMF-Incremental_MaxTypeChecks3;Q2;1;3;19;Update;Memory;88145920
NMF-Incremental_MaxTypeChecks3;Q2;1;3;19;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;3;20;Update;Time;633900
NMF-Incremental_MaxTypeChecks3;Q2;1;3;20;Update;Memory;88145920
NMF-Incremental_MaxTypeChecks3;Q2;1;3;20;Update;Elements;725662|406944|999992
NMF-Incremental_MaxTypeChecks3;Q2;1;4;0;Initialization;Time;371937900
NMF-Incremental_MaxTypeChecks3;Q2;1;4;0;Initialization;Memory;74448896
NMF-Incremental_MaxTypeChecks3;Q2;1;4;0;Load;Time;64265200
NMF-Incremental_MaxTypeChecks3;Q2;1;4;0;Load;Memory;77987840
NMF-Incremental_MaxTypeChecks3;Q2;1;4;0;Initial;Time;429619500
NMF-Incremental_MaxTypeChecks3;Q2;1;4;0;Initial;Memory;92798976
NMF-Incremental_MaxTypeChecks3;Q2;1;4;0;Initial;Elements;725662|406944|1378985
NMF-Incremental_MaxTypeChecks3;Q2;1;4;1;Update;Time;17028400
NMF-Incremental_MaxTypeChecks3;Q2;1;4;1;Update;Memory;93192192
NMF-Incremental_MaxTypeChecks3;Q2;1;4;1;Update;Elements;725662|406944|406460
NMF-Incremental_MaxTypeChecks3;Q2;1;4;2;Update;Time;2977300
NMF-Incremental_MaxTypeChecks3;Q2;1;4;2;Update;Memory;90116096
NMF-Incremental_MaxTypeChecks3;Q2;1;4;2;Update;Elements;725662|406944|407007
NMF-Incremental_MaxTypeChecks3;Q2;1;4;3;Update;Time;1279500
NMF-Incremental_MaxTypeChecks3;Q2;1;4;3;Update;Memory;86417408
NMF-Incremental_MaxTypeChecks3;Q2;1;4;3;Update;Elements;725662|406944|215491
NMF-Incremental_MaxTypeChecks3;Q2;1;4;4;Update;Time;2183300
